billing_account_reference,Serial_Number,type
004749037,J552127908,
077758479,J544196767,
006779355,J552127778,
005674777,J544198821,
077758479,J552128908,
006410147,J532104587,
016356981,J547195328,
016356981,J547195875,
016356981,J547017166,
004430331,J536130509,
075517084,J547193346,
007103986,J547035810,
005680826,J547034420,
006410147,J603071909,
016356981,J547060025,
016356981,J547194933,
016356981,J547034241,
093593560,J548232956,
056260378,J548230967,
006653243,J549049833,
004438071,J549049895,
006410147,J603073022,
003978588,J548186679,
098860168,J549050629,
005456059,J551023985,
098860168,J548182819,
006475741,J550179704,
006161949,1957853,
005899099,J523124171,
006038816,J522167421,
006534560,J550217219,
006415977,J504230812,
007103859,J550178288,
003685342,J550178285,
006584248,J603120953,
005236381,J551022748,
004287865,J550177825,
004656043,J550136938,
056260378,J603001394,
016356981,J550219762,
098860168,J550219587,
005997889,J602290453,
098860168,J603003854,
004923371,J602050674,
006705641,J548230491,
005274333,J532102059,
093593560,J602289889,
006834121,J603002642,
006550839,J603001372,
003965947,J603162470,
005699599,J602090226,
006442509,J602049659,
004945937,J602049922,
016356981,J602090983,
098860168,J602049259,
003487734,J602050660,
004496915,J602087897,
004726161,J602088250,
005025162,J603181956,
004329039,J603163900,
016356981,J603203145,
004789685,J604073532,
004113302,J604074021,
005863962,J803586708,
076157524,J603001698,
006442509,J603180627,
076157524,J603059612,
016356981,J604071887,
005272623,J604073403,
006991404,J604074151,
005749514,J604073858,
093593560,J604073288,
016356981,J604075977,
004251936,J604076205,
007104170,J609087891,
006831961,J609087209,
006442509,J604200164,
005202761,J606070310,
006857506,J610056769,
016356981,J604197095,
003532046,J604197508,
004452310,J605019501,
006157900,J606045055,
003748713,J610059454,
006011450,J604199557,
006442509,J606071065,
005731399,J604198517,
005754397,J606071033,
005988356,J603182366,
004921285,J604196206,
006011450,J606044728,
006831961,J610056577,
004420412,J609092819,
004443944,J606071360,
006157900,J608158128,
076157524,J609092927,
006190390,J608159416,
005834715,J609094118,
005775636,J608179122,
005844080,J608178291,
006287498,J604195943,
016356981,J608155994,
005169889,J609093496,
006000165,J609098466,
006857506,J610154298,
007103986,J610151589,
007104170,J609135183,
003748713,J608062241,
006026449,J609096582,
005754397,J610151276,
005988356,J548231419,
004259407,J604076406,
016356981,J609205940,
005789104,J605205929,
004702123,J548230204,
005986142,J513266162,
005928541,J603002628,
005468279,J550181662,
004566630,J610032094,
006161949,J615102970,
005988356,J609206253,
004376415,J609133041,
098860168,J609206669,
006313738,J610088444,
004816562,J610087855,
016356981,J610032923,
006190532,J610091166,
006011450,J609095758,
003919784,J610090999,
098861425,J610034144,
098861425,J610033748,
006041648,J609207632,
098861425,J610089248,
004062949,J609091996,
004513439,J613143645,
006033038,2318387,
098861425,J613126541,
098861425,J613142124,
098861425,J616218851,
098861425,J617014105,
075517084,J613126660,
006317952,J613141276,
005824041,J616218071,
016356981,J613140363,
006072686,J620221901,
076157524,J547192822,
005319474,J547035687,
005629299,J547034939,
070882190,J615129627,
006709539,J605132979,
003550350,J620222700,
098860168,J615094613,
019479033,J615133960,
006609243,J616141284,
016356981,J616141307,
016356981,J613129570,
016356981,J616142835,
004930341,J616142428,
016356981,J616185011,
004070651,J615093341,
005934254,J616184392,
075517084,J616201904,
016356981,J619203257,
007101213,J619068603,
004318424,J621187288,
056260378,J619201700,
016356981,J621074266,
006536461,J621074352,
006782894,J621128243,
016356981,J621027164,
004786491,J622004072,
006450821,J622061868,
006782894,J621126612,
016356981,J624184435,
809652162,J624181613,
098860168,J625025988,
016356981,J624184731,
056260378,J624144158,
004843242,J623201298,
006842824,J622144338,
006589389,J633203286,
006596581,J624176597,
004594533,J521199227,
006614989,J624176298,
016356981,J633157776,
004783413,J624179581,
006230174,J625017663,
016356981,J636096605,
056260378,J619202919,
194788571,J630136781,
013548304,J619270499,
005916334,J602048810,
005839423,J630035888,
093593560,J621074506,
006244698,J629114741,
016356981,J620228851,
098860168,J638063490,
016356981,J619024230,
016356981,J616202474,
016356981,J619270931,
016356981,J619068971,
016356981,J619023621,
006035166,J619022430,
016356981,J619201930,
016356981,J619268950,
098860168,J619023127,
005173664,J617012411,
004402485,J638065043,
005553768,J532064475,
004710573,J532065586,
005931188,J532063273,
004046458,J531043783,
006003186,J531012219,
004992290,J532063634,
005980673,J639133636,
016356981,J536100114,
098860168,J640088139,
005864966,J532142565,
005743720,J532140816,
004291017,J519118210,
004092862,J613126604,
005669897,J547196766,
070882190,J616185569,
006450821,J616218040,
004215507,J615092748,
004800119,J624143455,
004652036,J624186655,
004248181,J634128567,
004137402,J634167015,
005880561,J537103126,
005552843,J616182441,
003819340,J613143252,
004614770,J551022887,
016356981,J522197811,
076157524,J633160088,
056260378,J634199993,
006808754,J621259742,
005937508,J622027286,
005658346,J631098691,
003759431,J547073482,
005857454,J615132870,
005908368,J536098276,
005398516,J615094321,
005507881,J616183506,
004945403,J633158560,
005943008,J615089822,
004528361,J621088649,
005568672,J633270916,
005685891,J624186383,
004095211,J624146176,
005252305,J640120896,
004701121,J640122342,
006848729,J623203528,
005747687,J640119772,
005815111,J640120021,
005372093,J640120334,
005398511,J623220040,
005886888,J636084836,
005562956,J635215649,
005019001,J623201357,
003773829,J634163144,
004145728,J633201383,
005314106,J621259566,
004175609,J640118907,
007058222,J633270349,
006484168,J633202067,
075517084,J634197756,
005155777,J634162874,
004528865,J633160000,
005830444,J634127816,
003578359,J634197035,
004776466,J634129586,
003414537,J633157940,
005743018,J633160921,
004026754,J624147079,
016356981,J640089903,
005013171,J633199784,
016356981,J639133594,
005984204,J634130286,
004583524,J635192028,
004808973,J633268699,
005102882,J634128385,
005905853,J638060522,
005322576,J633200056,
005428723,J639114852,
004520964,J633202635,
004892129,J624186950,
016356981,J633159904,
005357468,J642127536,
004692851,J632162859,
005301806,J632162838,
005253694,J633136337,
004188162,J640152123,
005934104,J640118976,
005543719,J640150801,
003954632,J640148779,
004776732,J640122108,
004248672,J540116636,
075517084,J642127524,
005386603,J642163195,
005572693,J536133070,
075517084,J640148101,
003893864,J616140212,
003548799,J616118090,
005835743,J604198807,
005530008,J522199944,
005343404,J536060409,
004954531,J536099049,
004385889,J640148625,
005492423,J616143246,
004977351,J536170688,
005636680,J536098353,
005762651,J616202169,
005301493,J547072223,
004440391,J613073989,
005579310,J642173275,
004430881,J613142535,
005629733,J613143961,
005002483,J547192500,
005784753,J613127179,
005574994,J615088671,
005883721,J610090482,
007100514,26607290,
005877331,J615129978,
005772679,J616118063,
004681653,J616141376,
005887103,J633051204,
004069146,J642172136,
004361891,J642172715,
003603963,J642172497,
004528080,J604076092,
005712438,J642171069,
005913269,J642167051,
004003174,J642172282,
004273928,J642169038,
004106016,J642172119,
003375484,J643204918,
004868178,J621074418,
004560781,J640147450,
005294913,J621075007,
004518092,J624182430,
004667095,J620229083,
004987736,J621126633,
005570450,J621126535,
004299197,J633267180,
004738592,J621025645,
003744154,J621126492,
004981697,J621091006,
016356981,J624185905,
004787001,J619269681,
005827079,J619067908,
005702949,J619188967,
004378862,J620227784,
004950571,J624147343,
005381896,J624185931,
005149403,J636175910,
006005021,J615094875,
007100514,J615095001,
003714225,J621024525,
005622961,J619200868,
005638085,J603161915,
003730321,J615092356,
005653774,J616141127,
005336982,J644067456,
004236173,J644067919,
005260266,J644007822,
005842495,J642168861,
005698647,J637015545,
005697782,J644066456,
003930357,J642168997,
005510693,J644067583,
004734632,J636127993,
004106623,J643204510,
005341063,J643204423,
004341777,J643203944,
004600297,J644008128,
003416373,J642172637,
006937784,J636127511,
004314558,J644066253,
005555994,J644068648,
005108095,J644066158,
004991831,J642164906,
004330671,J644103970,
016356981,J644007128,
004056159,J615132445,
004215141,J616182580,
004925281,J644102911,
004899866,J644102630,
003711055,J643202848,
004505961,J616184607,
005777227,J644101218,
004815785,J644102791,
005936815,J615092635,
005548663,J619021782,
005570268,J616143497,
003986564,J616139801,
004421293,J619270226,
004641822,J616139781,
003981606,J615134222,
005354836,J616203691,
003737969,J644068222,
006811709,J604196434,
004437136,J615090045,
005774508,J613143202,
005004145,J616118217,
005322292,J615092363,
004175524,J615091876,
004128879,J647205059,
004122122,J647205133,
016356981,J647131517,
004012457,J624182556,
003832865,J624186617,
006358100,J624187480,
005721217,J638112618,
003961948,J616140367,
003666953,J636127376,
004075998,J638111586,
003607695,J615131869,
004704650,J624145472,
005592029,J620229313,
004721205,J625027099,
004594815,J621026226,
003403715,J621076684,
003578015,J621076709,
005306783,J621127334,
004462345,J624187396,
005776293,J610089968,
005586582,J613182736,
004729550,J613076867,
003636490,J613073204,
005550032,J616118168,
004250115,J635214834,
093593560,J635216783,
005017167,J634165268,
004710725,J636083887,
005782866,J624186922,
005663136,J636096595,
005778005,J636007422,
003749983,J636083759,
005742646,J634166572,
005843006,J638010820,
005108408,J638063681,
005621017,J635215687,
005562238,J636081797,
005569048,J647175764,
005024281,J638064970,
005663248,J638009036,
004203469,J638066459,
004685266,J547034982,
004244313,J522197650,
005345796,J613144601,
005535823,J615133375,
005608794,J615092154,
005337662,J613126204,
005468900,J631142501,
004812263,J547034990,
005584756,J547192890,
005002530,J616140910,
004708780,J615088179,
003671109,J615091508,
005848755,J616143361,
005414105,J615089072,
004090892,J605019185,
005666927,J615132158,
005551864,J616182759,
004345967,J615094425,
005616625,J648197181,
005599295,J648195715,
004473241,J648195688,
005560796,J648197168,
005886875,J631217023,
004693032,J631174719,
004798471,J631174963,
004756417,J631146044,
004662795,J648165433,
003855265,J613141284,
005576284,J547060892,
093593560,J616141297,
003399592,J615093675,
004623193,J616203372,
005900518,J616183251,
004993370,J616182387,
004400953,J648192912,
004749946,J648193579,
006014586,J648167332,
004298127,J649012989,
004931013,J648192884,
005033475,J648195765,
003754731,J647206163,
003421335,J649013070,
004465652,J648194101,
005269655,J648194896,
004390246,J647205960,
004993371,J647205884,
005764279,J648121920,
005445312,J648194617,
005480672,J647132153,
004830390,J650030304,
004445062,J650081681,
005208539,J650030190,
005989905,J648166413,
004112288,J648193828,
004052930,J648164392,
005052135,J649193437,
005983227,J649142584,
005372365,J649137645,
005375835,J649142158,
005838592,J649195305,
004353161,J649137640,
004999124,J649140969,
005088228,J650125838,
005758123,J650032611,
005729167,J649195312,
004447505,J650125945,
004932499,J649141510,
005306802,J649141271,
004111682,J649194977,
007048076,J647022880,
004660863,J649192985,
004235698,J650082522,
003852218,J649138344,
005700499,J649209639,
004026938,J649209404,
004840767,J650081151,
005449522,J650029442,
004601419,J649193993,
005671272,J650168174,
003591792,J649142537,
005865850,J651055930,
004554477,J651058904,
005325516,J650031274,
003957789,J649139965,
005853106,J650029517,
004969039,J650079289,
004809102,J650233525,
004802916,J651009718,
003612446,J651028312,
005574720,J650233664,
003713220,J651058281,
004145182,J651057563,
004775880,J651057933,
005782390,J651057612,
004790467,J651057625,
004441156,J651056263,
005581256,J651057569,
005379615,J651057624,
004968572,J651056493,
003582035,J651009254,
005840386,J650233315,
004675100,J650032417,
004486482,J651056145,
004672235,J650188722,
005191136,J650081080,
004615157,J650031239,
076157524,J650031298,
073146738,J650080946,
005381824,J650232691,
004933828,J640122486,
003559993,J638061992,
005670119,J642164193,
004318974,J638062570,
004184767,J638012155,
016356981,J650231089,
005822718,J650232308,
005770720,J638011867,
004825577,J633270173,
076157524,J639131988,
004229803,J638009308,
005399048,J639105905,
004907854,J639104433,
005031923,J639111477,
005198799,J642165673,
004094832,J638075394,
005950104,J640088051,
005598080,J625025820,
004972351,J639114672,
075517084,J638009999,
005516225,J649195875,
004347425,J642172443,
004333791,J636083930,
004349689,J615086816,
004892168,J642170378,
005236759,J642170321,
005102072,J638066559,
005285657,J638012135,
003571971,J615091484,
004539814,J638064157,
004200906,J648121274,
005188824,J653058083,
004262968,J653057678,
004087977,J712516094,
005450319,J709509454,
004087977,J718637113,
006020289,J710765754,
003758685,J721616920,
005949967,J712509872,
006535639,J728598790,
005655508,J728504000,
004841420,J727641300,
003913028,J737573770,
380749164,J731578296,
004442354,J731535898,
006717246,J751579504,
005628592,J731566607,
006275412,+EEH001+1805002846,
006697402,J801654460,
003536118,2F5217BK07560,
007001456,J519148356,
194788571,0004307B0D91,
194788571,J525122523,
006492340,J524123667,
258939172,J525120729,
007048291,J525122977,
245686866,J529123307,
666757519,J529103019,
577544555,J540117569,
605569846,J540115279,
176610752,J536134865,
608094845,J545112552,
006867828,0004307B6A99,
006867828,J544195687,
006867828,NL0000004733,
195504673,0004307B5D38,
195504673,J547060747,
411965163,J547034574,
006739263,J547060455,
107722421,J548183554,
245686866,J547058876,
278099165,J603123767,
307257362,J551023223,
420484851,J550178312,
176610752,J603072486,
006739524,J605130871,
106094720,J602049391,
237666670,J602007527,
837898275,J602290085,
505939027,J605206372,
237666670,J602049529,
961260844,J604076723,
105775131,J608059929,
255776992,0004307B8BF5,
255776992,J609090550,
714621527,MBRemoved_18_07_2016_J609090728,
006400807,J605241991,
961260844,J606069339,
714621527,J610105692,
651310415,J608157810,
006599490,0004307CCF78,
006599490,J610057577,
006886128,J613076414,
273771165,J610089877,
142257190,J617014106,
284671305,J613183388,
004512235,J615092667,
339888488,J615132804,
348503755,J547034030,
252486427,J547018151,
754606630,J620224961,
206953042,J615088407,
280390141,J615087140,
682519226,J615090515,
559566422,J616204211,
122236007,J616202197,
199509118,0004307CFF11,
199509118,J622026996,
368891155,J619270258,
763659230,J619021629,
005683101,J619068524,
006133018,J619268988,
234347204,J622145064,
414609306,J621090669,
006862195,NL08165,
006862195,0004307D125E,
007009636,CP1604SA2A7,
006910922,J621076701,
003761722,J621090090,
005365043,J623220503,
